version_event,source_id,quote_id,license_event,doi_event,crc_event,version_position,position_description,name_position,location_type,latitude,longitude,geometry,elevation,geonames_id,version_period,calendar,begin_year,begin_month_id,begin_month,begin_day_id,begin_day,begin_hour_id,begin_hour,begin_timestamp,end_year,end_month_id,end_month,end_day_id,end_day,end_hour_id,end_hour,end_timestamp,version_coding,codeset_id,codeset_description,category,path,node_id,node_label,scale_id,scale_label,value_id,value_label,value_index,average,variance,si_unit,si_average,si_variance
0,7374,119895,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,facb67d1f37a2a56e63bb9dbaa48fc65,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1400,10,october,24,24,31,night,"1400-10-23 20:00:00",1400,10,october,24,24,31,night,"1400-10-24 05:59:59",0,284276,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,119895,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,facb67d1f37a2a56e63bb9dbaa48fc65,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1400,10,october,24,24,31,night,"1400-10-23 20:00:00",1400,10,october,24,24,31,night,"1400-10-24 05:59:59",0,284276,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,7374,119368,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,c82f3a33040060eecae1494cc2c834f6,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1384,2,february,42,"middle of month",0,,"1384-02-11 00:00:00",1384,2,february,42,"middle of month",0,,"1384-02-20 23:59:59",0,284279,,economy,economy/market/price,431,"price value",,,,,,,,,,
0,7374,119368,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,c82f3a33040060eecae1494cc2c834f6,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1384,2,february,42,"middle of month",0,,"1384-02-11 00:00:00",1384,2,february,42,"middle of month",0,,"1384-02-20 23:59:59",0,284279,,economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,119368,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,c82f3a33040060eecae1494cc2c834f6,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1384,2,february,42,"middle of month",0,,"1384-02-11 00:00:00",1384,2,february,42,"middle of month",0,,"1384-02-20 23:59:59",0,284279,,economy,"economy/kind of goods/food",15,meat,,,,,,,,,,
0,7374,119386,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,3b48e8690969575e09d00adbcff194e7,0,,Mekka,location,21.422442447353,39.826187347221,,333,104515,0,gregorian,1385,12,december,4,4,0,,"1385-12-04 00:00:00",1386,1,january,2,2,0,,"1386-01-02 23:59:59",0,284280,,economy,economy/market,480,"market supply",5,"relative availability",38,insufficient,0,,,,,
0,7374,119386,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,3b48e8690969575e09d00adbcff194e7,0,,Mekka,location,21.422442447353,39.826187347221,,333,104515,0,gregorian,1385,12,december,4,4,0,,"1385-12-04 00:00:00",1386,1,january,2,2,0,,"1386-01-02 23:59:59",0,284280,,economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,119386,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,3b48e8690969575e09d00adbcff194e7,0,,Mekka,location,21.422442447353,39.826187347221,,333,104515,0,gregorian,1385,12,december,4,4,0,,"1385-12-04 00:00:00",1386,1,january,2,2,0,,"1386-01-02 23:59:59",0,284280,,biology,biology/plants/grain,168,wheat,,,,,,,,,,
0,7374,119388,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,ebd526d34904121d4caac0f7b49d600d,0,,"Nilometer von Roda","fixed position",30.006839317519,31.225025653839,,34,348013,0,gregorian,1385,12,december,4,4,0,,"1385-12-04 00:00:00",1386,1,january,2,2,0,,"1386-01-02 23:59:59",0,284291,,hydrology,"hydrology/water level",286,"water level value",,,,,,,,,,
0,7374,119067,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,8f972b4c70d84cdc3000fa8300d106d8,0,,"Nilometer von Roda","fixed position",30.006839317519,31.225025653839,,34,348013,0,gregorian,1339,8,august,16,16,0,,"1339-08-16 00:00:00",1339,8,august,16,16,0,,"1339-08-16 23:59:59",0,284292,,society,"society/religious rituals",267,"wafa al-Nil",,,,,,,,,,
0,7374,119898,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,4020f318eccee3a70c2564d531fbd272,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1400,12,december,18,18,0,,"1400-12-18 00:00:00",1400,12,december,18,18,0,,"1400-12-18 23:59:59",0,284302,,climate,"climate/precipitation/precipitation type",116,snow,,,,,,,,,,
0,7374,119898,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,4020f318eccee3a70c2564d531fbd272,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1400,12,december,18,18,0,,"1400-12-18 00:00:00",1400,12,december,18,18,0,,"1400-12-18 23:59:59",0,284302,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,119916,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,3e39c10dca1cc201d965bdf99d3802b1,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1401,10,october,7,7,0,,"1401-10-07 00:00:00",1401,10,october,7,7,0,,"1401-10-07 23:59:59",0,284307,,biology,biology,497,plants,,,,,,,,,,
0,7374,119916,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,3e39c10dca1cc201d965bdf99d3802b1,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1401,10,october,7,7,0,,"1401-10-07 00:00:00",1401,10,october,7,7,0,,"1401-10-07 23:59:59",0,284307,,society,"society/damages/object of damage",393,"damage to plants",,,,,,,,,,
0,7374,119274,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,a4efbc67c9d8a9a7af9496b0758d4c85,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1374,9,september,9,9,0,,"1374-09-09 00:00:00",1374,10,october,7,7,0,,"1374-10-07 23:59:59",0,283659,,phenology,"phenology/animal phenology/animal health",586,"death of animals",,,,,,,,,,
0,7374,119210,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,6cde8233ebae98320f6628f5ece836ae,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1364,2,february,5,5,0,,"1364-02-05 00:00:00",1364,3,march,5,5,0,,"1364-03-05 23:59:59",0,283748,,phenology,"phenology/animal phenology/animal health",586,"death of animals",,,,,,,,,,
0,7374,119983,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,1472ea399441f0667f3f49087b5350dc,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1403,11,november,4,4,31,night,"1403-11-03 20:00:00",1403,11,november,4,4,31,night,"1403-11-04 05:59:59",0,284310,,climate,climate/temperature,511,"freezing temperatures",,,,,,,,,,
0,7374,119991,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,106713e60d2962f6b8156cdc8c4ca8b8,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1404,1,january,0,,0,,"1404-01-01 00:00:00",1404,1,january,0,,0,,"1404-01-31 23:59:59",0,284313,,economy,economy/market/price,518,"price level",10,"price level",59,"normal price",0,,,,,
0,7374,119998,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,6047553cfe6d406a6611f39edc6c8d94,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1404,3,march,15,15,31,night,"1404-03-14 20:00:00",1404,3,march,15,15,31,night,"1404-03-15 05:59:59",0,284314,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,119998,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,6047553cfe6d406a6611f39edc6c8d94,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1404,3,march,15,15,31,night,"1404-03-14 20:00:00",1404,3,march,15,15,31,night,"1404-03-15 05:59:59",0,284314,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,7374,119998,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,29966a67a4386ec63b7e2ef3b5a9dc64,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1404,3,march,16,16,31,night,"1404-03-15 20:00:00",1404,3,march,16,16,31,night,"1404-03-16 05:59:59",0,284315,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,119998,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,29966a67a4386ec63b7e2ef3b5a9dc64,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1404,3,march,16,16,31,night,"1404-03-15 20:00:00",1404,3,march,16,16,31,night,"1404-03-16 05:59:59",0,284315,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,7374,120013,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,e2ddb6d3fa852f3c2dfd209f6ffb925d,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1404,7,july,42,"middle of month",0,,"1404-07-11 00:00:00",1404,7,july,42,"middle of month",0,,"1404-07-20 23:59:59",0,284317,,climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,7374,120015,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,b343062be79f80389ea700b664304796,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1404,8,august,1,1,0,,"1404-08-01 00:00:00",1404,8,august,5,5,0,,"1404-08-05 23:59:59",0,284318,,economy,economy/market/price,518,"price level",10,"price level",57,"high price",1,,,,,
0,7374,120015,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,b343062be79f80389ea700b664304796,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1404,8,august,1,1,0,,"1404-08-01 00:00:00",1404,8,august,5,5,0,,"1404-08-05 23:59:59",0,284318,,economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,120015,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,b343062be79f80389ea700b664304796,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1404,8,august,1,1,0,,"1404-08-01 00:00:00",1404,8,august,5,5,0,,"1404-08-05 23:59:59",0,284318,,biology,biology,497,plants,,,,,,,,,,
0,7374,120018,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,4a489a01110661ce482594dbeaaf83a8,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1404,11,november,3,3,31,night,"1404-11-02 20:00:00",1404,11,november,3,3,34,sunset,"1404-11-03 17:32:20",0,284319,,climate,"climate/precipitation/precipitation type/rain",128,"winter rain",,,,,,,,,,
0,7374,120018,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,4a489a01110661ce482594dbeaaf83a8,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1404,11,november,3,3,31,night,"1404-11-02 20:00:00",1404,11,november,3,3,34,sunset,"1404-11-03 17:32:20",0,284319,,.hidden,.hidden/timing,839,begin,,,,,,,,,,
0,7374,119073,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,0dabbce4f8f10ea53ea37423de04ede6,0,,"Nilometer von Roda","fixed position",30.006839317519,31.225025653839,,34,348013,0,gregorian,1340,8,august,19,19,0,,"1340-08-19 00:00:00",1340,8,august,19,19,0,,"1340-08-19 23:59:59",0,284323,,society,"society/religious rituals",267,"wafa al-Nil",,,,,,,,,,
0,7374,120087,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,157a0c2e1e30edf2662373e8549b0b11,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1407,10,october,41,"start of month",0,,"1407-10-01 00:00:00",1407,10,october,41,"start of month",0,,"1407-10-10 23:59:59",0,284330,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,120087,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,a3361c951d1a8eb78de5c7992474c344,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1407,16,autumn,0,,0,,"1407-09-01 00:00:00",1407,16,autumn,0,,0,,"1407-11-30 23:59:59",0,284331,,climate,climate,94,precipitation,,,,,,,,,,
0,7374,120087,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,a3361c951d1a8eb78de5c7992474c344,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1407,16,autumn,0,,0,,"1407-09-01 00:00:00",1407,16,autumn,0,,0,,"1407-11-30 23:59:59",0,284331,,climate,"climate/precipitation/amount of precipitation",96,"longterm precipitation",48,"longterm precipitation ",83,dry,-1,,,,,
0,7374,120091,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,b2c94dcde2ed2e73c0d1fb1effde94ee,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1408,1,january,5,5,0,,"1408-01-05 00:00:00",1408,1,january,6,6,0,,"1408-01-06 23:59:59",0,284332,,climate,"climate/precipitation/precipitation type/snow/snow cover",632,"snow depth degree",53,"snow cover level",109,"deep snow cover",2,,,,,
0,7374,120091,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,e49b23ccea48d80e0a63bf114e0585b6,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1408,1,january,7,7,0,,"1408-01-07 00:00:00",1408,1,january,13,13,0,,"1408-01-13 23:59:59",0,284333,,climate,"climate/precipitation/precipitation type/snow/snow cover",219,snowmelt,,,,,,,,,,
0,7374,120052,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,13f4804a0df56c1eb61328239fffe5ff,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1405,5,may,43,"end of month",0,,"1405-05-21 00:00:00",1405,5,may,43,"end of month",0,,"1405-05-31 23:59:59",0,284337,,economy,economy/market/price,518,"price level",10,"price level",57,"high price",1,,,,,
0,7374,120052,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,13f4804a0df56c1eb61328239fffe5ff,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1405,5,may,43,"end of month",0,,"1405-05-21 00:00:00",1405,5,may,43,"end of month",0,,"1405-05-31 23:59:59",0,284337,,economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,120052,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,13f4804a0df56c1eb61328239fffe5ff,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1405,5,may,43,"end of month",0,,"1405-05-21 00:00:00",1405,5,may,43,"end of month",0,,"1405-05-31 23:59:59",0,284337,,biology,biology/plants/grain,168,wheat,,,,,,,,,,
0,7374,120052,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,5ec3a33f1ded09f97324ade8f9e61a4d,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1405,5,may,43,"end of month",0,,"1405-05-21 00:00:00",1405,5,may,43,"end of month",0,,"1405-05-31 23:59:59",0,284338,,economy,economy/market/price,518,"price level",10,"price level",57,"high price",1,,,,,
0,7374,120052,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,5ec3a33f1ded09f97324ade8f9e61a4d,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1405,5,may,43,"end of month",0,,"1405-05-21 00:00:00",1405,5,may,43,"end of month",0,,"1405-05-31 23:59:59",0,284338,,economy,economy,714,"kind of goods",,,,,,,,,,
0,7374,120052,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,5ec3a33f1ded09f97324ade8f9e61a4d,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1405,5,may,43,"end of month",0,,"1405-05-21 00:00:00",1405,5,may,43,"end of month",0,,"1405-05-31 23:59:59",0,284338,,biology,biology/plants/grain,205,barley,,,,,,,,,,
0,7374,119015,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,c8603dfd252aa340fdb81cf5b90f5759,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1328,11,november,5,5,0,,"1328-11-05 00:00:00",1329,10,october,25,25,0,,"1329-10-25 23:59:59",0,284344,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,119015,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,c8603dfd252aa340fdb81cf5b90f5759,0,,Kairo,location,30.0459,31.2628,"{""type"":""Point"",""coordinates"":[31.2628,30.0459]}",23,360630,0,gregorian,1328,11,november,5,5,0,,"1328-11-05 00:00:00",1329,10,october,25,25,0,,"1329-10-25 23:59:59",0,284344,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",100,"much precipitation",2,,,,,
0,7374,120129,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,44248b93bca53ea1be22c6b93a8998c8,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1409,3,march,0,,0,,"1409-03-01 00:00:00",1409,3,march,0,,0,,"1409-03-31 23:59:59",0,284345,,climate,climate/temperature,511,"freezing temperatures",,,,,,,,,,
0,7374,120137,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,4fa67fa7cc555550d5b8999ede9891c8,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1409,12,december,15,15,0,,"1409-12-15 00:00:00",1409,12,december,15,15,0,,"1409-12-15 23:59:59",0,284346,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,120139,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,eb7455297c72d4060f8451b1a15946f3,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,1,january,8,8,31,night,"1410-01-07 20:00:00",1410,1,january,8,8,31,night,"1410-01-08 05:59:59",0,284347,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,120139,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,eb7455297c72d4060f8451b1a15946f3,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,1,january,8,8,31,night,"1410-01-07 20:00:00",1410,1,january,8,8,31,night,"1410-01-08 05:59:59",0,284347,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,7374,120139,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,2ba9c47e047440ba677b0c3e6b4c2454,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,1,january,1,1,0,,"1410-01-01 00:00:00",1410,1,january,7,7,0,,"1410-01-07 23:59:59",0,284348,,society,"society/religious rituals",269,"prayer for rain",,,,,,,,,,
0,7374,120146,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,150f8fb68435811bb6fc12fdae4c0d4a,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,4,april,27,27,0,,"1410-04-27 00:00:00",1410,4,april,27,27,0,,"1410-04-27 23:59:59",0,284350,,climate,"climate/precipitation/precipitation type",117,rain,,,,,,,,,,
0,7374,120146,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,150f8fb68435811bb6fc12fdae4c0d4a,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,4,april,27,27,0,,"1410-04-27 00:00:00",1410,4,april,27,27,0,,"1410-04-27 23:59:59",0,284350,,climate,"climate/precipitation/amount of precipitation",616,"shortterm precipitation",51,"shortterm precipitation",103,"very much precipitation",3,,,,,
0,7374,120147,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,cd78e63471c013c0becf4bc8d8ff6f45,0,,"Palästina - Gesamtgebiet",region,32.1,35,"{""type"":""Point"",""coordinates"":[35,32.1]}",24,293917,0,gregorian,1410,5,may,6,6,0,,"1410-05-06 00:00:00",1411,4,april,24,24,0,,"1411-04-24 23:59:59",0,284351,,society,"society/human health/illnesses of humans",86,"bubonic plague (humans)",,,,,,,,,,
0,7374,120159,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,ffa7d5fcc8a0584aafe57efa9e826bb8,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,11,november,15,15,31,night,"1410-11-14 20:00:00",1410,11,november,15,15,31,night,"1410-11-15 05:59:59",0,284352,,climate,"climate/precipitation/precipitation type/rain",128,"winter rain",,,,,,,,,,
0,7374,120159,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,ffa7d5fcc8a0584aafe57efa9e826bb8,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,11,november,15,15,31,night,"1410-11-14 20:00:00",1410,11,november,15,15,31,night,"1410-11-15 05:59:59",0,284352,,.hidden,.hidden/timing,839,begin,,,,,,,,,,
0,7374,120165,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,c570f7f5e774ed540b9ccc4d2cac36d9,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,11,november,42,"middle of month",0,,"1410-11-11 00:00:00",1410,12,december,13,13,0,,"1410-12-13 23:59:59",0,284353,,climate,climate,94,precipitation,,,,,,,,,,
0,7374,120165,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,c570f7f5e774ed540b9ccc4d2cac36d9,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1410,11,november,42,"middle of month",0,,"1410-11-11 00:00:00",1410,12,december,13,13,0,,"1410-12-13 23:59:59",0,284353,,climate,"climate/precipitation/amount of precipitation",96,"longterm precipitation",48,"longterm precipitation ",85,wet,1,,,,,
0,7374,120178,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,673bd96ee0092fc8c8a7ccaf0449d1e5,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1411,3,march,11,11,0,,"1411-03-11 00:00:00",1411,3,march,11,11,0,,"1411-03-11 23:59:59",0,284356,,economy,economy/market/price,518,"price level",10,"price level",57,"high price",1,,,,,
0,7374,120209,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,89fdc5fe21395243fc86543bee960985,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1412,12,december,15,15,0,,"1412-12-15 00:00:00",1412,12,december,19,19,0,,"1412-12-19 23:59:59",0,284358,,climate,climate/temperature,237,"temperature level",1,"temperature level",7,cold,-2,,,,,
0,7374,119688,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,f683cea4a4553aaa18b8806065e0e501,0,,Barada,river,33.521779396454,36.250401735306,,,,0,gregorian,1397,5,may,12,12,0,,"1397-05-12 00:00:00",1397,5,may,13,13,0,,"1397-05-13 23:59:59",0,284360,,hydrology,"hydrology/water level",329,"low water level",71,"low water level",124,"low water level (limited use)",-1,,,,,
0,7374,119909,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,11a9b172e380853652b10b0bb6d82ed3,0,,Damaskus,location,33.5114,36.3066,"{""type"":""Point"",""coordinates"":[36.3066,33.5114]}",701,170654,0,gregorian,1401,8,august,11,11,0,,"1401-08-11 00:00:00",1401,10,october,11,11,0,,"1401-10-11 23:59:59",0,284361,,society,"society/damages/cause of damage/damaged by vermin/damaged by insects",297,"damaged by locusts",,,,,,,,,,
0,7374,119069,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,af4c5838e19c20a39393113e1db0326b,0,,al-Buhaira,region,30.844742149993,30.3369140625,,,,0,gregorian,1339,10,october,43,"end of month",0,,"1339-10-21 00:00:00",1339,10,october,43,"end of month",0,,"1339-10-31 23:59:59",0,284363,,climate,climate/wind,39,"wind force",2,"wind force",18,"9 bft: strong gale",9,,,v[m/s],,
0,7374,119069,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,2da33d5e724d04a5e6937b9c82865b09,0,,al-Gharbiyya,region,30.835309266883,31.097717285156,,6,351037,0,gregorian,1339,10,october,43,"end of month",0,,"1339-10-21 00:00:00",1339,10,october,43,"end of month",0,,"1339-10-31 23:59:59",0,284365,,climate,"climate/precipitation/precipitation type",113,hail,,,,,,,,,,
0,7374,119069,cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,9afc5baf7115edbc483e5cb64736eb06,0,,al-Gharbiyya,region,30.835309266883,31.097717285156,,6,351037,0,gregorian,1339,10,october,43,"end of month",0,,"1339-10-21 00:00:00",1339,10,october,43,"end of month",0,,"1339-10-31 23:59:59",0,284367,,climate,climate/wind,39,"wind force",2,"wind force",18,"9 bft: strong gale",9,,,v[m/s],,
