version_quote,source_id,quote_id,text,page,comment_quote,license_quote,doi_quote,language_quote,crc_quote
0,7374,119252,"★Am 22.09.1373 wurde nach dreitägigem Fasten ein Regenbittgebet abgehalten. Außerdem wurde auf Verlangen des Volkes ein neuer Marktaufseher eingesetzt. In der Folge regnete es heftig, so daß die Leute Klee säen konnten. Auch in Oberägypten regnete es, so daß die Leute diverse Getreide aussäten.［IHa, I, S. 76 f.］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, I, S. 76 f.) #}",DONE,{GrotzfeldQuoteId/762},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,6184c11932c37e2737a0b98b0db92307
0,7374,119260,"★Im Jahr 775 H. ［23.06.1373-11.06.1374］ wurde Bagdad vollständig überschwemmt. Der Tigris stieg so stark an, daß er sich mit dem Euphrat vermischte. Viele Häuser wurden zerstört, angeblich 60.000, und nur ein Drittel der Stadt blieb bewohnbar. In den Gassen transportieren Boote die Menschen von Ort zu Ort, dann von Hügel zu Hügel, bis auch diese versanken. Die Pilgerkarawane, die am 20.03.1373 aufbrach, hatte sich für die Pilgerfahrt Schiffe gemietet. Am 14.04.1373 begann das Wasser wieder zu sinken.［IHa, I, S. 79-81］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, I, S. 79-81) #}",DONE,{GrotzfeldQuoteId/770},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,4e6ee62ffc57483f3962c2f9b80421e7
0,7374,119286,"★Nach dem Sinken des Hochwassers ［ab 14.04.1373］ verbreiteten sich in Bagdad viele Krankheiten, und es gab eine Teuerung.［IHa, I, S. 81］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, I, S. 81) #}",DONE,{GrotzfeldQuoteId/796},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,e6517979c78bae168df8f21d43bec8e9
0,7374,119293,"★Im Jahr 777 H. ［02.06.1375-20-05.1376］ gab es in Aleppo eine Teuerung; ein Makkuk (Weizen) kostete 300 (Dirham), dann stieg sein Preis auf 1000. Die Menschen aßen Kadaver, Hunde und Katzen, und angeblich aßen sie andere Menschen und ihre eigenen Kinder.［IHa, I, S. 154］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, I, S. 154) #}",DONE,{GrotzfeldQuoteId/804},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,6208aa41d03b7cc7a97c101c9b047d35
0,7374,119485,"★Die Wafa′-Marke ［16 Ellen］ wurde am 09.08.1393 erreicht.［IHa, III, 167］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, III, 167) #}",DONE,{GrotzfeldQuoteId/1002},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,ff52b63f764f04ed1d67140b5d0ae12a
0,7374,119629,"★Der Nil erreichte die Wafa′-Marke am 5.8.1396 ［IHa III., S. 290］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa III., S. 290) #}",DONE,{GrotzfeldQuoteId/1151},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,afceda9657ce61b7b3986019be0c37ce
0,7374,119631,"★Der Nilstand stieg und erreichte die Wafa′-Marke am 12.8.1396 ［Datum zur steht im Widerspruch zu anderer Angabe des Autors zum diesjährigen Wafa′ auf S. 290］.［IHa, III., S. 282］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, III., S. 282) #}",DONE,{GrotzfeldQuoteId/1153},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,63f1457b583ecaa9ca0909565a5c51c7
0,7374,119632,"★Nachdem der Nilstand am 12.8.1396 die 16-Ellen-Marke erreicht hatte, blieb er konstant, bis er das übliche Wachstum hinter sich ließ und sich verspätete, so daß man eine verspätete Aussaat fürchtete.［IHa, III., S. 282］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, III., S. 282) #}",DONE,{GrotzfeldQuoteId/1154},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,a86bf2acb2cd290a6de14dce8f4cd80d
0,7374,120298,"★Am 13.1.1421 regnete und hagelte es stark in Kairo.［IHa, VII, S. 406］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, VII, S. 406) #}",DONE,{GrotzfeldQuoteId/1829},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,9b6dedb84c34a9a43c7645a231d70185
0,7374,120311,"★In Kairo wurde der Weizen Ende November 1421 teurer, da die Saat durch die zeitlich außergewöhnliche Zunahme des Nilwassers beschädigt worden war. Danach milderte sich diese Teuerung wieder.［IHa, VII, S. 431］★↵{#Tambora/Link/Source /Id(3062) /Text(IHa, VII, S. 431) #}",DONE,{GrotzfeldQuoteId/1844},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,32278386250ff44fe903ab62c7f2167b
0,7374,120313,"★Regen und Hagel gab es in der Umgebung von Safad.［IHa, VII, S. 460］★ ↵{#Tambora/Link/Source /Id(2866) /Text(IHa, VII, S. 460) #}",DONE,{GrotzfeldQuoteId/1846},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,78d8d5621b6af5f3aab7c0bc818a4986
0,7374,120314,"★Im Jahre 825 H. ［26.12.1421-14.12.1422］ beherrschten starker Regen und Kälte das Wetter im Hijaz.［IHa, VII, S. 460］★ ↵{#Tambora/Link/Source /Id(2866) /Text(IHa, VII, S. 460) #}",DONE,{GrotzfeldQuoteId/1847},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,fdd3c36b7e7b97705df7c09b2b55f261
0,7374,120219,"★Aufgrund des Nilanstiegs waren die Preise Ende Juni niedrig.［IHa, VII, S. 460f］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, VII, S. 460f) #}",DONE,{GrotzfeldQuoteId/1857},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,e884d7341e83c4b13326102ff9ad7b39
0,7374,120428,"★Ab dem 28.11.1427 herrschten frühlingshafte Temperaturen, bis die Sonne ins Zeichen des Steinbocks trat ［12.12.1427］. Es gab Tau und nur wenig Regen.［IHa, VIII, S. 136］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, VIII, S. 136) #}",DONE,{GrotzfeldQuoteId/1960},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,a5104aa573aa1ae93d2974ac0bcb7e22
0,7374,120456,"★In Nordägypten gab es am in den letzten Tagen des Oktober Gewitter und starken Regen, sowie Hagel mit großen Hagelkörnern. Die Straßen wurden zu Kanälen.［IHa, VIII, S. 168］ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, VIII, S. 168) #}",DONE,{GrotzfeldQuoteId/1987},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,7192038a6eeb71834874bd1cf59db3c6
0,7374,119464,"*Im Rajab [24.05.-22.06.1392] wurde der Brotpreis bekanntgegeben: 1 Ratl und 2 Uqiya [=2,16 kg] feines Brot oder 1,33 Ratl [=2,47 kg] niederes Brot für einen Dirham, denn der Weizenpreis war gefallen: die Ghighara [204,5 kg] kostete zwischen 120 und 190, nachdem sie schon 300 gekostet hatte.[IQS, I, S. 427]* ↵{#Tambora/Link/Source /Id(2867) /Text(IQS, I, S. 427) #}",DONE,{GrotzfeldQuoteId/981},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,b114c254b40268342c03d083e54005ed
0,7374,120549,"★Im Hijra-Jahr 837 ［18.8.1433-6.8.1434］ gab es eine leichte Verteuerung des Weizens aufgrund ausbleibender Überflutung des größten Teils des höheren Oberägyptens und von Dörfern in der Umgebung von Giza. Mit dem Einbringen der neuen Ernte entspannte sich die Lage wieder.［IHa, VII, S. 298］★ ↵{#Tambora/Link/Source /Id(3062) /Text(IHa, VII, S. 298) #}",DONE,{GrotzfeldQuoteId/2080},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,8ec54780c8bb14e764b11cf4659d3f6d
0,7374,118506,"★Am 14.09.840 waren am Himmel eine Wolkenformation sichtbar, die erst nach Norden und dann nach Westen wanderte und deren oberer Teil blutrot und deren unterer Teil wie ein Mond geformt war. Ihr Licht beleuchtete die ganze Nacht die Gebäude ［ohne Angabe der Stadt］.［BHe, I, S. 139］★ ↵{#Tambora/Link/Source /Id(3085) /Text(BHe, I, S. 139) #}",DONE,{GrotzfeldQuoteId/19},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,1d8ad958a4abb1025a98fd7e725c6862
0,7374,118563,"★Im Jahr 285 H. ［28.01.898-16.01.899］ gab es in Kufa Sturm, Regen und Gewitter, schwarze und weiße Steine fielen vom Himmel; in Basra hagelte es, wobei eine Hagelkorn 150 zuze wog.［BHe, I, S. 153］★ ↵{#Tambora/Link/Source /Id(3096) /Text(BHe, I, S. 153) #}",DONE,{GrotzfeldQuoteId/76},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,0477c2c7da5eddb01b0d33a84b352759
0,7374,118669,"*Im Jahr 1272 sel. Ära [Okt. 960-Sept. 961] trat eine starke Heuschreckenplage bei Mosul auf, was einen Mangel <an Lebensmitteln> und eine Teuerung zur Folge hatte. Ein  Kurr Weizen kostete 2200 Dirham, ein Kurr Gerste kostete 800 Dirham. Viele Menschen flohen nach Syrien und Bagdad, die Christen an die Küste.[BHe, I, S. 167]* ↵{#Tambora/Link/Source /Id(3096) /Text(BHe, I, S. 167) #}",DONE,{GrotzfeldQuoteId/184},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,6f462a209a26c5de2e8a48cdc0dbcb4c
0,7374,118674,"★Im Jahr 1275 sel. Ära ［Okt. 963-Sept.964］ gab es eine große Hungersnot in Kilikien ［Türkei］, von wo viele Araber nach Damaskus flohen. Ebenso in Aleppo und in Harran und Edessa ［Türkei］.［BHe, I, S. 170］★ ↵{#Tambora/Link/Source /Id(3096) /Text(BHe, I, S. 170) #}",DONE,{GrotzfeldQuoteId/189},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,acad37b1e27a630ea6a061897889337e
0,7374,118730,"*Im Jahr 393 H. [10.11.1002-29.10.1003] gab es in den Regionen von Mosul, Bagdad und besonders Shiraz Heuschreckenplagen, außerdem eine Teuerung und Hungersnot in Bagdad. Feuersäulen erschienen am Himmel, vom Nordpol bis zur Himmelsmitte [ohne Ortsangabe].[BHe, 1, S. 183]* ↵{#Tambora/Link/Source /Id(3096) /Text(BHe, 1, S. 183) #}",DONE,{GrotzfeldQuoteId/245},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,f6623aa9c3aa0b2a47e68c30b877801c
0,7374,118738,"★Im Jahr 398 H.［17.09.1007-04.09.1008］ zerstörte ein gewaltiger schwarzer Sturm viele Häuser in Takrit und Daquqa und entwurzelte zahlreiche Palmen und Olivenbäume. Viele Schiffe versanken im Persischen Golf.［BHe, 1, S. 183f.］★ ↵{#Tambora/Link/Source /Id(3096) /Text(BHe, 1, S. 183f.) #}",DONE,{GrotzfeldQuoteId/254},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,7ed0da35df3ff3be0664652be7f85f82
0,7374,118854,"★Im Januar 1065 herrschte strenger Frost in Bagdad; der Tigris war gefroren und es fiel Schnee.［BHe, 1, S. 216］★ ↵{#Tambora/Link/Source /Id(3096) /Text(BHe, 1, S. 216) #}",DONE,{GrotzfeldQuoteId/369},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,1b33b0e18398635b319ad94e4b99c022
0,7374,118650,"★Am 5. März 949 erreichte das Hochwasser des Tigris 21 Ellen und 8 Finger. Vororte und Häuser <von Bagdad?> waren überflutet.［IGz, 6, S. 362］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 6, S. 362) #}",DONE,{GrotzfeldQuoteId/165},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,cd21aa33c24a10d8b83052089709ee22
0,7374,118683,"★Im Jahr 359 H. ［14.11.969-03.11.970］ war der Wasserstand des Tigris extrem niedrig. Die Brunnen veriegten <durch Absinken des Grundwasserspiegels>.［IGz, 7, S. 51］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 7, S. 51) #}",DONE,{GrotzfeldQuoteId/199},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,fc9636caf6140c1ca51ea3e823a0becd
0,7374,118690,"★Im Ramadan 367 H. ［12.04.-11.05.978］ gab es ein enormes Frühjahrshochwasser im Bezirk Tamarra ［östl. v. Bagdad］. Das Hochwasser des Tigris betrug 21 Ellen und verursachte Deichbrüche und Überflutungen in Bagdad.［IGz, 7, S. 87］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 7, S. 87) #}",DONE,{GrotzfeldQuoteId/206},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,2d9e0d7b1f7e98eec9ec150747e7d104
0,7374,118770,"★ Vom 13.12.1026-31.01.1027 herrschte ununterbrochen strenger Frost. Euphrat, Tigris und die großen Kanäle hatten am Ufer dicke Eiskanten, kleine Kanäle waren zugefroren. Das Frühjahrshochwasser von Euphrat und Tigris setze verspätet ein, es fiel kein Regen und so waren Anbau und Aussaat sehr gering.［IGz, 8, S. 25］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 25) #}",DONE,{GrotzfeldQuoteId/286},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,3d483d3c3ebbcdeed04ce269a4d9c276
0,7374,118776,"★Im Jahr 419 H. ［31.01.1028-19.01.1029］ zeigten sich die Auswirkungen der Frostperiode von Anfang 1027: viele Tausende Dattelpalmen waren erfroren.［IGz, 8, S. 36］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 36) #}",DONE,{GrotzfeldQuoteId/292},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,2e98d2034708e09b2c319cb475fcf8e5
0,7374,118785,"★Im März 1032 herrschte strenger Frost, sogar die Ränder des Tigris waren eisbedeckt und der Schnee blieb liegen. Wind brachte roten Sand. Der Regen verspätete sich weiter und der Boden trocknete aus. Tiere und Obstbäume gingen ein.［IGz, 8, S. 66］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 66) #}",DONE,{GrotzfeldQuoteId/302},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,2902d9db17e5681db0907104f9b6d452
0,7374,118787,"★Vom 28.-30.06.1032 wehte drei Tage lang ein starker Wind. Himmel und Sonne wurden durch roten Staub und Sand verdeckt.［IGz, 8, S. 67］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 67) #}",DONE,{GrotzfeldQuoteId/304},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,ae2406a767bbfb29bd0d01979f355d78
0,7374,119947,"★Am Di, 4.4.1402 gab es sehr viel Regen und Hagel; wieder führte der Barada Hochwasser.［IHi, fol. 137b］★ ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 137b) #}",DONE,{GrotzfeldQuoteId/1475},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,ca97e2b3a5bc83b062b53809ba49ac00
0,7374,120093,"*Am 2.2.1408 wiederholten sich die Regenfälle und die Überschwemmung <in Tripolis?>.[IHi, fol. 192a]* ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 192a) #}",DONE,{GrotzfeldQuoteId/1625},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,c3d9711651a1b320824bc754ddf40a28
0,7374,120169,"★Am Sa, 24.1.1411 gab es ergiebige Regenfälle, die bis zum So. andauerten, so daß der Barada wieder Hochwasser führte.［IHi, fol. 237a］★ ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 237a) #}",DONE,{GrotzfeldQuoteId/1700},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,cef008d0093bc49555e8f2e1ddd1cc6f
0,7374,119716,"★Am 20.3. wurde der Befehl zum Regenbittgebet in Damaskus gegeben. Auch in Hamah, Ba′labakk, Homs und andernorts waren Regenbittgebet verrichtet worden. Es hatte jedoch nicht geregnet. Die Quellen waren versiegt. Der Barada sah aus wie zu Winterbeginn, er war nur ein kleines Rinnsal, das Flußbett war zu einer grünen Wiese geworden, während es zu dieser Jahreszeit gewöhnlich wassergefüllt war. So etwas hatte es seit ewigen Zeiten nicht gegeben.［IQS, I., S. 611f; IHi, fol. 49b］★ ↵{#Tambora/Link/Source /Id(2865) /Text( IHi, fol. 49b) #}↵{#Tambora/Link/Source /Id(2867) /Text(IQS, I., S. 611f) #}",DONE,{GrotzfeldQuoteId/1239},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,5e6012a6f218a22446151e9d454d7fdb
0,7374,120077,"★Sowohl in der Nacht zu So, 13.2.1407, als auch am Tage fiel reichlich Regen. Erneut kam es zu einer Überschwemmung des Barada.［IHi, fol. 178b］★ ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 178b) #}",DONE,{GrotzfeldQuoteId/1609},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,cbc95e2398024af8130bad300a33b0f4
0,7374,119944,"★Der erste Regen des Frühlings fiel am Mi, 15.3.1402. Er war z.Tl. mit Hagel vermischt und von Gewitter begleitet. Der Barada führte Hochwasser und trat über die Ufer. Durch einen Blitzeinschlag bei der Festung kam ein Mann ums Leben.［IHi, fol. 137a］★ ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 137a) #}",DONE,{GrotzfeldQuoteId/1472},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,bf31c678936a979aef06a234853cca35
0,7374,118862,"★Im Shawwal 459 H. ［15.08.-12.09.1067］ gab es eine Teuerung und Seuchen in Nisabur, Churasan, Damaskus, Aleppo und Harran.［IGz, 8, S. 246］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 246) #}",DONE,{GrotzfeldQuoteId/376},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,d406179faa6d2ca0c9e4de6f9f68c538
0,7374,119703,"★Am 11.11.1397 gab es den ersten richtigen Regen der Saison. Von Tagesanbruch bis Mittag fielen Schauer, von Mittag bis zum Nachmittagsgebet und nach dem Gebet gab es weitere reichliche Schauer. Der Barada führte Hochwasser.［IHi, fol. 62a］★ ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 62a) #}",DONE,{GrotzfeldQuoteId/1226},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,70191965204d832ddcc59b913d4d376b
0,7374,120079,"★Am 20., 21. und 22.3.1407 wehte ein kalter Wind. Es war ein Kälteeinbruch nach einer Hitzeperiode, begleitet von Regen. Im März hatte es bisher noch keinen Regen gegeben, auch nicht Ende Februar, so daß man um die Saat fürchten mußte. Nach diesen Regenfällen aber beruhigten sich die Leute in dieser Hinsicht. In diesen Tagen führte der Barada Hochwasser.［IHi, fol. 180a］★ ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 180a) #}",DONE,{GrotzfeldQuoteId/1611},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,563a406afcef491ef323566f923d6421
0,7374,118801,"★Am 23.01.1039 fiel ca. 20-25 cm Schnee in Bagdad von Einbruch der Dunkelheit bis Mitternacht. Die Leute schaufelten den Schnee von den Dächern hinab; er blieb tagelang liegen.［IGz, 8, S. 99］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 99) #}",DONE,{GrotzfeldQuoteId/317},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,b81599b8dc137fc77f060fd61377bdf8
0,7374,118717,"★Im Jahr 431 H. ［23.09.1039-10.09.1040］ stieg der Tigris innerhalb von 24 Stunden 16 Ellen an und riß eine Schiffsbrücke als Ganzes weg.［IGz, 8, S. 104］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 104) #}",DONE,{GrotzfeldQuoteId/321},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,a6c3f69b429c5203e0f1005f73cd197e
0,7374,120160,"★Am Mi, 17.12.1410 gab es wieder sehr heftige Niederschläge. Der Barada führte mittlerweile Hochwasser. In dieser Saison war die Zeit des ununterbrochenen Regens extrem lang: von Mitte November bis zum 17.12.1410 nahezu ohne Regenpause.［IHi, fol. 236a］★ ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 236a) #}",DONE,{GrotzfeldQuoteId/1691},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,0b019ac358c4e8875b3d12d8b081f402
0,7374,120136,"★In der Nacht zu So, 15.12.1409 fiel Regen. In diesem Jahr hatte es bislang noch keinen richtigen saisonalen Regen gegeben; seit dem letzten Niederschlag waren rund fünfzig Tage vergangen, ohne daß ein Regenguß Damaskus gestreift hätte. Auch in der Umgebung, sowie im Hawran hatte es kaum geregnet. Auch an diesem Tag fiel nur leichter Regen, vermischt mit Schnee. Desgleichen auf dem Jabal Qasiyun.［IHi, fol. 218a］★  ↵{#Tambora/Link/Source /Id(2865) /Text(IHi, fol. 218a) #}",DONE,{GrotzfeldQuoteId/1668},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,41cc6d236fe3938a92c240b2ca24a9a0
0,7374,118833,"★Zum Jahresende 448 H. ［bis 09.03.1057］ verschärfte sich die Teuerung landesweit: 1 Kurr Weizen kostete 180-190 Dinar.［IGz, 8, S. 173］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 173) #}",DONE,{GrotzfeldQuoteId/348},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,e70c73beac6a962adba8c1a43ec45d2c
0,7374,118844,"★Seit dem Sturzregen vom 17. März regnete es bis Ende April ununterbrochen. Der Himmel war bewölkt und es hagelte auch viel.［IGz, 8, S. 225］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 225) #}",DONE,{GrotzfeldQuoteId/359},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,faa680687ac2c075ce163d5cd65b117b
0,7374,118846,"★Reisende berichteten von Dauerregen (bis 80 Tage) aus Fars, Anatolien und Nord-Syrien.［IGz, 8, S. 225］★ ↵{#Tambora/Link/Source /Id(2869) /Text(IGz, 8, S. 225) #}",DONE,{GrotzfeldQuoteId/361},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,982f8b2e83116b62311bccaa87a41b70
0,7374,119281,"*Mitte Jumada II [um den 23.11.1374] begann in Ägypten eine Seuche, die im Sha'ban und im Ramadan [bis 04.03.1375] noch zunahm. Sie verursachte eine extreme Preiserhöhung: Ein Hähnchen kostete 45 Dirham, eine Quitte 50 Dirham, ein Granatapfel 10 Dirham, ein süßer Granatapfel 16 Dirham und eine Wassermelone 70 Dirham.[ITB, V, S. 224]* ↵{#Tambora/Link/Source /Id(3069) /Text(ITB, V, S. 224) #}",DONE,{GrotzfeldQuoteId/792},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,d8801605ad377cb02206e970a5345aaa
0,7374,122321,"*In der Nacht zum 14.4. hatte es einen starken Gewitterregen gegeben, auch tagsüber [14.4.] fiel Niederschlag. Am Vormittag schien die Sonne.[See, I, S. 9]* ↵{#Tambora/Link/Source /Id(3110) /Text(See, I, S. 9) #}",DONE,{GrotzfeldQuoteId/3884},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,dc29fddcbcc12233272000157eeb2457
0,7374,122333,"*Am 11.6.1805 war im Hawran seit mehreren Tagen die Luft so dunstig, daß man entferntere Gegenden nicht zu sehen vermochte. Von 11 bis 14 Uhr gab es schon eine starke Erwärmung, danach kühlte sich die Luft durch Westwinde wieder ab. Bis jetzt blieb die Hitze erträglich, nach Mitternacht war es kühl.[See, I, S. 131]* ↵{#Tambora/Link/Source /Id(3110) /Text(See, I, S. 131) #}",DONE,{GrotzfeldQuoteId/3896},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,61e4849755a4b34ffc60268cdc32ee55
0,7374,122562,"*Am 21.8.1807 erreichte der Wasserstand des Nils die 16-Ellen-Marke (Wafa' an-Nil). Der Wafa' kam verspätet, der Anstieg des Nils hatte vorher mehrere Male stagniert, weswegen die Menschen sehr beunruhigt gewesen waren.[Gab, IV, S. 63]* ↵{#Tambora/Link/Source /Id(3051) /Text(Gab, IV, S. 63) #}",DONE,{GrotzfeldQuoteId/4128},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,32099bb1efcb98b4307a767740b0c1ff
0,7374,121530,"*Anfang Safar [27.3.1743] traf die Nachricht ein, daß die Pilger von einer ähnlichen Überschwemmung [Wolkenbruch] überrascht worden waren. Viele Pilger und Tiere ertranken.[Bud, S. 36]* ↵{#Tambora/Link/Source /Id(3048) /Text(Bud, S. 36) #}",DONE,{GrotzfeldQuoteId/3079},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,11e6b44c7d476dacd69185e72b4ac05c
0,7374,121497,"*Sa, 22.4.1741: Zurückgekehrte Pilger berichteten über Teuerung und Kälte in Mekka [Pilgermonat vom 17.2.-18.3.1741].[Bud, S. 7]* ↵{#Tambora/Link/Source /Id(3048) /Text(Bud, S. 7) #}",DONE,{GrotzfeldQuoteId/3045},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,00bd833acd422ee3bdbcd89aded64678
0,7374,121525,"*Ab Anfang Januar 1743 setzte starker, unaufhörlicher Niederschlag ein. Sieben mal schneite es, insgesamt gab es 45 Niederschlagstage, bis die Sonne wieder schien.[Bud, S. 34]*↵{#Tambora/Link/Source /Id(3048) /Text(Bud, S. 34) #}",DONE,{GrotzfeldQuoteId/3074},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,b0874598ce93d2d7764956d6b906a6e0
0,7374,119441,"*Zu Anfang des Monats Safar [19.01.-16.02.1390], nach Ende der Belagerung von Damaskus, gingen die Preise zurück, Fleisch war wieder in Fülle vorhanden, die Blüte begann und die Flüsse und Bäche waren gut gefüllt.[ISs, II, S. 52]* ↵{#Tambora/Link/Source /Id(3068) /Text(ISs, II, S. 52) #}",DONE,"{GrotzfeldQuoteId/958}↵↵Zeitangabe geändert.↵Vorher war das Jahr 1389 angegeben, es ist aber das Jahr 1390 gemeint.",cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,90e4a04d6d865cd77c7446c0a56bb229
0,7374,119463,"*So, 21.01.1392 gab es in Damaskus Kälte, Wind und Regen.[ISs, II, S. 113]* ↵{#Tambora/Link/Source /Id(3068) /Text(ISs, II, S. 113) #}",DONE,{GrotzfeldQuoteId/980},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,263100164d81e12d319d740b0f3ea113
0,7374,119472,"*Zu Beginn des Jahres 795 H. [17.11.1392-05.11.1393] waren die Preise hoch; 8 Uqiya [=1,233 kg] Brot kosteten einen Dirham, und die Menschen waren in Bedrängnis.[ISs, II, S. 132-133]* ↵{#Tambora/Link/Source /Id(3068) /Text(ISs, II, S. 132-133) #}",DONE,{GrotzfeldQuoteId/989},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,465d2020015b6b5e9ac3969d246c63e7
0,7374,121638,"*Eine Nachricht der Pilger vom 5.2.1748 kündete von der Verspätung der Pilgerkarawane. Die Pilger berichteten von einer Überschwemmung in Badr, sowie Regen, Schnee und Kälte in al-Ula.[Bud, S. 107]* ↵{#Tambora/Link/Source /Id(3048) /Text(Bud, S. 107) #}",DONE,{GrotzfeldQuoteId/3192},cc-by-sa,10.6094/tambora.org/2016/c156/csv.zip,,7c93ab552c8a9b438f1e9fab7f8ab35a
